69,/wiki/69th_(South_Lincolnshire)_Regiment_of_Foot,69th Regiment of Foot 1758–1782 69th (South Lincolnshire) Regiment of Foot 1782–1881 [106],1756,"1756 Raised as 2nd Battalion, 24th Regiment of Foot 1756, reconstituted as 69th Regiment of Foot 1758. [106]"
70,/wiki/70th_(Surrey)_Regiment_of_Foot,70th Regiment of Foot 1758–1782 70th (Surrey) Regiment of Foot 1782–1812 70th (Glasgow Lowland) Regiment of Foot 1812–1825 70th (Surrey) Regiment of Foot 1825–1881 [107] [108],1756,"1756 Raised as 2nd Battalion, 31st Regiment of Foot 1756, reconstituted as 70th Regiment of Foot 1758. [107]"
71,,71st Regiment of Foot 1758–1763 [109],1758,"1758 Raised as 2nd Battalion, 32nd Regiment of Foot 1756, reconstituted as 71st Regiment of Foot 1758. Disbanded 1763. [109]"
71,,71st (Invalids) Regiment of Foot 1764–1769 [109],1757,"1757 Raised 1757 as 81st (Invalids) Regiment of Foot, renumbered 71st in 1764 following disbandment of a number of senior regiments. Dispersed to independent garrison companies in 1768/69. [109]"
71,,71st (Highland) Regiment of Foot 1775–1786 (Fraser's Highlanders) [109],1775,1775 Raised October 1775 in Scottish Highlands for service in North America. Disbanded 1786. [109]
71,/wiki/71st_(Highland)_Regiment_of_Foot,71st (Highland) Regiment of Foot 1786–1808 71st (Glasgow Highland) Regiment of Foot 1808–1809 71st (Glasgow Highland Light Infantry) Regiment of Foot 1809–1810 71st (Highland Light Infantry) Regiment of Foot 1810–1881 [109],1777,"1777 Formed as 73rd (Highland) Regiment of Foot 1777 by regimentation of independent companies raised in 1771, renumbered as 71st in 1786 on disbandment of existing 71st and 72nd Foot. [47] [109]"
72,,72nd Regiment of Foot 1758–1763 [110],1758,"1758 Raised as 2nd Battalion, 33rd Regiment of Foot 1756, reconstituted as 72nd Regiment of Foot 1758. Disbanded 1763. [110]"
72,,72nd (Invalids) Regiment of Foot 1764–1769 [110],1757,"1757 Raised 1757 as 82nd (Invalids) Regiment of Foot, renumbered 72nd in 1764 following disbandment of a number of senior regiments. Dispersed to independent garrison companies in 1768/69. [110]"
72,,72nd (Royal Manchester Volunteers) Regiment of Foot 1777–1784 [110],1777,1777 Raised December 1777. Disbanded 1784. [110]
72,/wiki/72nd_(Duke_of_Albany%27s_Own_Highlanders)_Regiment_of_Foot,72nd (Highland) Regiment of Foot 1786–1809 72nd Regiment of Foot 1809–1823 72nd (Duke of Albany's Own Highlanders) Regiment of Foot 1823–1881 [110] [111],1778,"1778 Formed as 78th (Highland) Regiment of Foot 1778 (or Seaforth's Highlanders), renumbered as 72nd 12 September 1786 on disbandment of a number of senior regiments. [110] [112]"
73,,73rd Regiment of Foot 1758–1763 [113],1758,"1758 Raised as 2nd Battalion, 34th Regiment of Foot 1756, reconstituted as 73rd Regiment of Foot 1758. Disbanded 1763. [113]"
73,,73rd (Invalids) Regiment of Foot 1764–1769 [113],1762,"1762 Raised 1762 as 116th (Invalids) Regiment of Foot, renumbered 73rd in 1764 following disbandment of a number of senior regiments. Dispersed to independent garrison companies in 1769. [113]"
73,,73rd (Highland) Regiment of Foot 1777–1786 [113],1777,"1777 Formed 1777 by regimentation of independent companies raised in 1771, renumbered as 71st (see above) in 1786 on disbandment of existing 71st and 72nd Foot. [47] [109]"
73,/wiki/73rd_(Perthshire)_Regiment_of_Foot,73rd (Highland) Regiment of Foot 1786–1809 73rd Regiment of Foot 1809–1862 73rd (Perthshire) Regiment of Foot 1862–1881 [113],1780,"1780 Raised as 2nd Battalion, 42nd (Highland) Regiment of Foot 1780, reconstituted as 73rd Regiment of Foot 1786. [113] [114]"
74,,74th Regiment of Foot 1758–1763 [115],1758,"1758 Raised as 2nd Battalion, 36th Regiment of Foot 1756, reconstituted as 74th Regiment of Foot 1758. Disbanded 1763. [115]"
74,,74th (Invalids) Regiment of Foot 1764–1769 [115],1762,"1762 Raised 1762 as 117th (Invalids) Regiment of Foot, renumbered 74th in 1764 following disbandment of a number of senior regiments. Dispersed to independent garrison companies in 1769. [115]"
74,,74th Regiment of Foot 1777–1784 (Argyleshire Highlanders) [115],1777,"1777 Raised 1777, disbanded 1784. [115]"
74,/wiki/74th_(Highland)_Regiment_of_Foot,74th (Highland) Regiment of Foot 1787–1816 74th Regiment of Foot 1816–1845 74th (Highlanders) Regiment of Foot 1845–1881 [115],1787,1787 Raised by Honourable East India Company for service in India [47] [115]
75,,75th Regiment of Foot 1758–1763 [116],1758,"1758 Raised as 2nd Battalion, 37th Regiment of Foot 1756, reconstituted as 75th Regiment of Foot 1758. Disbanded 1763. [116]"
75,,75th (Invalids) Regiment of Foot 1764–1769 [116],1762,"1762 Raised 1760 as 118th (Invalids) Regiment of Foot, renumbered 75th in 1764 following disbandment of a number of senior regiments. Dispersed to independent garrison companies in 1769. [116]"
75,,75th Regiment of Foot (Prince of Wales's Regiment) 1778–1783 [116],1778,"1778 Raised in Wales 1778, disbanded 1783. [116]"
75,/wiki/75th_(Stirlingshire)_Regiment_of_Foot,75th (Highland) Regiment of Foot 1787–1809 75th Regiment of Foot 1809–1862 75th (Stirlingshire) Regiment of Foot 1862–1881 [116],1787,1787 Raised by Honourable East India Company for service in India [116]
76,,76th Regiment of Foot 1758–1763 [117],1756,"1756 Raised late 1756 as 61st Regiment of Foot, renumbered as 76th in 1758 when second battalions of several regiments raised in 1756 were constituted as 61st to 75th Regiments of Foot. Disbanded 1763. [97]"
76,,76th Regiment of Foot (McDonnell's Highlanders) 1777–1784 [117],1756,"1756 Raised 1777, disbanded 1784. [117]"
76,/wiki/76th_Regiment_of_Foot,76th (Hindoostan) Regiment of Foot 1787–1812 [117] 76th Regiment of Foot 1812–1881 [117],1787,1787 Raised by Honourable East India Company for service in India. [117]
77,,77th Regiment of Foot 1758–1763 (Montgomery's Highlanders) [117],1756,"1756 Raised late 1756 as 62nd Foot, renumbered as 77th Foot in 1758 when second battalions of several regiments raised in 1756 were constituted as 61st to 75th Regiments of Foot. [117]"
77,,77th Regiment of Foot 1777–1783 (Atholl Highlanders) [117],1777,"1777 Raised 1777, disbanded 1783. [117]"
77,/wiki/77th_(East_Middlesex)_Regiment_of_Foot,77th (Hindoostan) Regiment of Foot 1787–1807 [117] 77th (East Middlesex) Regiment of Foot 1807–1876 [117] 77th (East Middlesex) Regiment of Foot (Duke of Cambridge's Own) 1876–1881 [118],1787,1787 Raised by Honourable East India Company for service in India. [117]
78,,78th Regiment of Foot 1758–1763 (Fraser's Highlanders) [119],1756,"1756 Raised late 1756 as 63rd Foot, renumbered as 78th Foot in 1758 when second battalions of several regiments raised in 1756 were constituted as 61st to 75th Regiments of Foot. [119]"
78,,78th (Highland) Regiment of Foot 1777–1783 [119],1778,"1778 Raised 1778, renumbered 72nd in 1786. [112] [119]"
78,/wiki/78th_(Highlanders)_Regiment_of_Foot,78th (Highland) Regiment of Foot (The Ross-shire Buffs) 1793–1881 [119],1793,1793 Raised 17 August 1793. [112] [119]
79,/wiki/79th_Regiment_of_Foot_(1757),79th Regiment of Foot 1758–1763,1757,"1757 Raised 1757 as 64th Foot, Renumbered as 79th Foot in 1758 when second battalions of several regiments raised in 1756 were constituted as 61st to 75th Regiments of Foot. Disbanded 1763. [120]"
79,,79th (Royal Liverpool Volunteers) Regiment of Foot 1778–1784,1757,"1757 Raised 1778, disbanded 1784. [120]"
79,/wiki/Queen%27s_Own_Cameron_Highlanders,79th (Cameronian Volunteers) Regiment of Foot 1793–1804 79th (Cameronian Highlanders) Regiment of Foot 1804–1866 79th (Cameron Highlanders) Regiment of Foot 1866–1873 79th (Queen's Own Cameron Highlanders) Regiment of Foot 1873–1881 [121],1793,1793 Raised 16 August 1793. [112] [120]
80,/wiki/80th_Regiment_of_Light-Armed_Foot,80th (Light Armed) Regiment of Foot 1758–1764 [122],1758,"1758 Raised 1758, disbanded 1764. [122]"
80,,80th (Royal Edinburgh Volunteers) Regiment of Foot 1778–1784,1758,"1758 Raised 1778, disbanded 1784. [122]"
80,,80th (Staffordshire Volunteers) Regiment of Foot 1778–1784,1793,1793 Raised 1793 from the Staffordshire Militia. [122] [123]
81,,81st (Invalids) Regiment of Foot 1757–1764 [124],1757,"1757 Raised 1757 as 81st (Invalids) Regiment of Foot, renumbered 71st (see above) in 1764 following disbandment of a number of senior regiments. [109]"
81,,81st Regiment of Foot 1778–1783 (Aberdeenshire Highland Regiment) [124],1778,"1778 Raised 1777 as Aberdeenshire Highland Regiment, numbered 81st in 1778. Disbanded 1783. [124]"
81,,81st Regiment of Foot 1793,1793,1793 Raised and disbanded in 1793 [125]
81,/wiki/81st_(Loyal_Lincoln_Volunteers)_Regiment_of_Foot,81st (Loyal Lincoln Volunteers) Regiment of Foot 1793–1794 [124] 81st Regiment of Foot 1794–1832 81st (Loyal Lincoln Volunteers) Regiment of Foot 1832–1881 [126],1793,"1793 Raised as 83rd Foot in 1793, renumbered in 1794 on disbandment of existing 81st and 82nd Regiments. [125]"
82,,82nd (Invalids) Regiment of Foot 1757–1764 [127],1757,"1757 Raised 1757 as 82nd (Invalids) Regiment of Foot, renumbered 72nd (see above) in 1764 following disbandment of a number of senior regiments. [110]"
82,/wiki/82nd_Regiment_of_Foot_(1777),82nd Regiment of Foot 1778–1783 [127],1777,1777 Raised 1777 for service in North America. Numbered 1778. Disbanded 1783. [124]
82,,82nd Regiment of Foot 1793,1793,1793 Raised and disbanded in 1793 [125]
82,/wiki/82nd_(The_Prince_of_Wales%27s_Volunteers)_Regiment_of_Foot,82nd Regiment of Foot 1793–1802 82nd (The Prince of Wales's Volunteers) Regiment of Foot 1802–1881 [128] [129],1793,"1793 Raised as 84th Foot on 27 September 1793, renumbered in same year of disbandment of existing 81st and 82nd Regiments. [129]"
83,,83rd Regiment of Foot 1758–1763 [130] [131],1758,1758 Raised 1758. Disbanded 1763. [130]
83,/wiki/83rd_Regiment_of_Foot_(Royal_Glasgow_Volunteers),83rd (Royal Glasgow Volunteers) Regiment of Foot 1778–1783 [130] [131],1778,"1778 Raised 1778, disbanded 1783. [130]"
83,,83rd (Loyal Lincoln Volunteers) Regiment of Foot 1793–1794 [124],1793,"1793 Raised as 83rd Foot in 1793, renumbered 81st (see above) in same year of disbandment of existing 81st and 82nd Regiments. [125]"
83,/wiki/83rd_(County_of_Dublin)_Regiment_of_Foot,83rd Regiment of Foot 1794–1859 83rd (County of Dublin) Regiment of Foot 1859–1881 [130],1793,"1793 Raised as Colonel Commandant William Fitch's Corps in Dublin, September 1793. [131] Numbered 83rd in 1794. [130]"
84,/wiki/84th_Regiment_of_Foot_(1759),84th Regiment of Foot 1758–1764 [132] [133],1758,1758 Raised 1758 by Eyre Coote for service in India. Disbanded 1764. [132] [133]
84,/wiki/84th_Regiment_of_Foot_(Royal_Highland_Emigrants),84th (Royal Highland Emigrants) Regiment of Foot 1778–1783 [132] [133],1775,"1775 Raised 1775 in North America from veterans of Highland regiments, placed on British establishment in 1778 as 84th Foot, disbanded 1783. [132] [133]"
84,/wiki/84th_(York_and_Lancaster)_Regiment_of_Foot,84th Regiment of Foot 1793–1809 84th (York and Lancaster) Regiment of Foot 1809–1881 [132] [134],1793,1793 Raised 1793.
85,,85th (Royal Volunteers Light Infantry) Regiment of Foot 1759–1763 [136] [137],1759,1759 Raised 1759. Disbanded 1763. [133] [136]
85,,85th (Westminster Volunteers) Regiment of Foot 1778–1783 [136] [137],1778,"1778 Raised 1778, disbanded 1783. [136] [137]"
85,/wiki/85th_Regiment_of_Foot_(Bucks_Volunteers),85th (Bucks Volunteers) Regiment of Foot 1794–1808 85th (Bucks Volunteers) (Light Infantry) Regiment of Foot 1808–1815 85th (Bucks Volunteers) (Duke of York's Light Infantry) Regiment of Foot 1815–1821 [138] 85th (Bucks Volunteers) (The King's Light Infantry) Regiment of Foot 1821–1881 [86] [136],1794,1794 Raised 1794.
86,,86th Regiment of Foot 1759–1763 [139] [140],1759,"1759 Formed 1759 by redesignation of the 2nd Battalion, 76th Foot. Disbanded 1763. [139] [140]"
86,/wiki/86th_Regiment_of_Foot_(Rutland_Regiment),86th Regiment of Foot 1779–1783 [139] [140],1779,"1779 Raised 1779, disbanded 1783. [139] [140]"
86,/wiki/86th_(Royal_County_Down)_Regiment_of_Foot,86th (Shropshire Volunteers) Regiment of Foot 1794–1809 86th (The Leinster) Regiment of Foot 1809–1812 [141] 86th (Royal County Down) Regiment of Foot 1812–1881 [142],1794,"1794 Raised 1793 as Sir Cornelius Cuyler's Shropshire Volunteers, placed on regular establishment as 86th Foot in 1794."
87,/wiki/87th_Regiment_of_Foot_(Keith%27s_Highlanders),87th Regiment of Foot 1759–1763 (Keith's Highlanders) [13],1759,"1759 Raised late 1759 from companies of 2nd Battalion, 42nd Highlanders. Disbanded 1763. [13]"
87,,87th Regiment of Foot 1779–1783 [13],1779,"1779 Raised 1779, disbanded 1783. [13]"
87,/wiki/87th_(Royal_Irish_Fusiliers)_Regiment_of_Foot,87th (The Prince of Wales's Irish) Regiment of Foot 1787–1811 [13] [131] 87th (The Prince of Wales's Own Irish) Regiment of Foot 1811–1827 [13] 87th (The Prince of Wales's Own Irish Fusiliers) Regiment of Foot 1827 87th (Royal Irish Fusiliers) Regiment of Foot 1827–1881 [143],1793,1793 Raised 1793. [13]
88,/wiki/88th_Regiment_of_Foot_(Highland_Volunteers),88th (Highland Volunteers) Regiment of Foot 1760–1763 [144],1760,"1760 Raised 1760, also known as Campbell's Highlanders. Disbanded 1763 [144]"
88,,88th Regiment of Foot 1779–1783 [144],1779,"1779 Raised 1779, disbanded 1783. [144]"
88,/wiki/88th_Regiment_of_Foot_(Connaught_Rangers),88th (Connaught Rangers) Regiment of Foot 1793–1881 [144],1793,1793 Raised 1793. [144]
89,,89th (Highland) Regiment of Foot 1759–1763,1759,"1759 Raised 1759, also known as Morris's Highlanders. Disbanded 1765. [145]"
89,,89th Regiment of Foot 1779–1783,1779,"1779 Raised 1779, disbanded 1783. [145]"
89,/wiki/89th_(Princess_Victoria%27s)_Regiment_of_Foot,89th Regiment of Foot 1793–1866 89th (Princess Victoria's) Regiment of Foot 1866–1881 [146],1793,1793 Raised 1793. [145]
90,,90th (Irish Light Infantry) Regiment of Foot 1759–1763 [147],1759,"1759 Raised 1759, disbanded 1763. [147]"
90,,90th (Yorkshire Volunteers) Regiment of Foot 1779–1783,1779,"1779 Raised 1779, disbanded 1783. [147]"
90,/wiki/90th_Regiment_of_Foot_(Perthshire_Volunteers),90th (Perthshire Volunteers) Regiment of Foot 1794–1815 90th (Perthshire Light Infantry) Regiment of Foot,1794,1794 Raised 1794. [147]
91,,91st Regiment of Foot 1759–1763 [148],1759,"1759 Raised 1759, disbanded 1763. [148]"
91,,91st (Shropshire Volunteers) Regiment of Foot 1779–1783 [148],1779,1779 Raised 1779. Disbanded 1783. [148]
91,,91st Regiment of Foot 1794–1795,1793,"1793 Raised as John Fletcher Campbell's Regiment of Foot in 1793, numbered 91st in 1794. Disbanded 1795. [148]"
91,/wiki/91st_(Princess_Louise%27s_Argyllshire_Highlanders)_Regiment_of_Foot,91st (Argyllshire Highlanders) Regiment of Foot 1796–1809 [148] 91st Regiment of Foot 1809–1821 91st (Argyllshire) Regiment of Foot 1821–1864 91st (Argyllshire Highlanders) Regiment of Foot 1864–1872 91st (Princess Louise's Argyllshire Highlanders) Regiment of Foot 1872–1881 [149],1794,"1794 Raised as 98th Foot in 1794, renumbered in 1796 on disbandment of a number of regiments."
92,,92nd (Donegal Light Infantry) Regiment of Foot 1760–1763 [150],1760,"1760 Raised 1760, disbanded 1763. [150]"
92,,92nd Regiment of Foot 1779–1783 [150],1779,1779 Raised 1779. Disbanded 1783. [150]
92,,92nd Regiment of Foot 1794–1795,1793,"1793 Raised as George Hewett's Regiment of Foot 1793, numbered as 92nd in 1794, disbanded 1795. [150]"
92,/wiki/92nd_(Gordon_Highlanders)_Regiment_of_Foot,92nd (Highland) Regiment of Foot 1798–1861 92nd (Gordon Highlanders) Regiment of Foot 1861–1881 [150],1793,"1793 Raised as 100th Foot in 1794, renumbered in 1798 on disbandment of a number of regiments. [150]"
93,,93rd Regiment of Foot 1760–1763 [151],1760,1760 Raised 1760. Disbanded 1763. [151]
93,,93rd Regiment of Foot 1779–1783 [151],1779,"1779 Raised 1779, disbanded 1783. [151]"
93,,93rd (Highland) Regiment of Foot 1794–1796 [151],1793,"1793 Raised 1793 as Nesbitt Balfour's Regiment of Foot, numbered 93rd in 1794. Served in West Indies, drafted into 39th Foot on return to England 1796. [151]"
93,/wiki/93rd_(Sutherland_Highlanders)_Regiment_of_Foot,93rd (Highland) Regiment of Foot 1799–1861 93rd (Sutherland Highlanders) Regiment of Foot 1861–1881 [151],1799,1799 Raised 1799. [151]
94,,94th Regiment of Foot (Royal Welsh Volunteers) 1760–1763 [152],1760,1760 Raised 1760 for service in North America. Disbanded 1763. [152]
94,,94th Regiment of Foot 1780–1783 [152],1780,"1780 Raised 1780, disbanded 1783. [152]"
94,,94th (Irish) Regiment of Foot 1794–1796 [152],1793,"1793 Raised 1794, disbanded 1796."
94,,94th (Scots Brigade) Regiment of Foot 1802–1818 [152],1794,"1794 Scotch Brigade, raised for Dutch service in 1568, placed on the British Establishment in 1794. Numbered in 1802. Disbanded in 1818."
94,/wiki/94th_Regiment_of_Foot,94th Regiment of Foot 1823–1881,1823,1823 Raised 1823. In 1875 was deemed to be the successor of the 94th Foot of 1802–1818. [153]
95,,95th Regiment of Foot 1760–1763 [136],1760,1760 Raised in North Carolina in 1760. Disbanded 1763. [154]
95,,95th Regiment of Foot 1780–1783 [154],1780,"1780 Raised 1780, disbanded 1784. [154]"
95,,95th Regiment of Foot 1794–1796,1793,"1793 William Edmeston's Regiment of Foot raised 1793, numbered 1794. Disbanded 1796."
95,/wiki/Rifle_Brigade_(Prince_Consort%27s_Own),95th Regiment of Foot 1802–1812 95th Regiment of Foot (Riflemen) 1812–1816,1800,"1800 Corps of Riflemen raised 1800, numbered 95th Foot in 1802. Redesignated as the Rifle Brigade without a number in 1816. [155]"
95,/wiki/96th_Regiment_of_Foot_(1803),95th Regiment of Foot 1816–1818,1803,1803 Raised as 96th Regiment of Foot in 1803. Renumbered as 95th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [154]
95,/wiki/95th_(Derbyshire)_Regiment_of_Foot,95th Regiment of Foot 1823–1825 95th (Derbyshire) Regiment of Foot 1825–1881 [156],1823,1823 Raised 1823
96,,96th Regiment of Foot 1760–1763 [157],1760,1760 Formed 1760 for service in India. Disbanded 1763. [157]
96,,96th Regiment of Foot (British Musketeers) 1780–1784 [157],1779,"1779 Raised 1780, disbanded 1784. [157]"
96,,96th (Queen's Royal Irish) Regiment of Foot 1794–1796,1794,"1794 Raised as John Murray's Regiment of Foot 1793, numbered 96th in 1794, disbanded 1796. [157]"
96,/wiki/96th_Regiment_of_Foot_(1803),96th Regiment of Foot 1803–1816,1803,"1803 Raised as 2nd Battalion, 52nd Foot in 1799, constituted as 96th Foot in 1803, renumbered as 95th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
96,,96th (Queen's Own Germans) Regiment of Foot 1816–1818,1816,"1816 97th Foot (see below), renumbered as 96th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [157]"
96,/wiki/96th_Regiment_of_Foot,96th Regiment of Foot 1824–1881,1824,1824 Raised 1824. Deemed in 1874 to be the successor to the 96th Foot of 1816–1818. [158]
97,,97th Regiment of Foot 1760–1763 [159],1760,1760 Raised 1760. Disbanded 1763. [159]
97,,97th Regiment of Foot 1780–1784 [159],1780,"1780 Raised 1780, disbanded 1784. [159]"
97,,97th Regiment of Foot (Inverness-shire Highlanders) 1794–1795 [159],1794,"1794 Raised 1794 as Strathspey Highland Regiment, numbered in same year. Disbanded 1795. [159]"
97,,97th (Queen's Own Germans) Regiment of Foot 1805–1816 [159],1798,"1798 Raised 1798 as The Minorca Regiment, redesignated the Queen's own German Regiment in 1802, numbered in 1805. [159] renumbered as 96th (see above) in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
97,,97th Regiment of Foot 1816–1818,1804,"1804 Raised 1760 as 98th Foot, renumbered as 97th (see above) in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [159]"
97,/wiki/97th_(The_Earl_of_Ulster%27s)_Regiment_of_Foot,97th (The Earl of Ulster's) Regiment of Foot 1824–1881 [159],1824,1824 Raised 1824. [159]
98,,98th Regiment of Foot 1760–1763 [160],1760,1760 Raised 1760. Disbanded 1763. [159]
98,,98th Regiment of Foot 1779–1784 [160],1779,"1779 Raised 1779, disbanded 1784. [160]"
98,,98th Regiment of Foot (Argyllshire Highlanders) 1794–1795 [160],1794,"1794 Raised 1794, renumbered 91st (see above) in 1796 on disbandment of a number of regiments. [160]"
98,,98th Regiment of Foot 1805–1816,1805,"1805 Raised 1805, renumbered as 97th (see above) in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
98,,98th (Prince of Wales's Tipperary) Regiment of Foot 1816–1818,1804,"1804 Raised 1804 as 99th Foot, renumbered as 98th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [160]"
98,/wiki/98th_(The_Prince_of_Wales%27s)_Regiment_of_Foot,98th Regiment of Foot 1824–1876 98th (The Prince of Wales's) Regiment of Foot 1876–1881 [161],1824,1824 Raised 1824. [159]
99,,99th Regiment of Foot 1760–1763 [162],1760,1760 Raised 1760. Disbanded 1763. [162]
99,,99th Regiment of Foot (Jamaica Regiment) 1780–1783 [162],1779,"1779 Raised 1780, disbanded 1783. [160]"
99,,99th Regiment of Foot 1794–1798 [162],1794,"1794 Raised 1794, disbanded 1798. [160]"
99,,99th (Prince of Wales's Tipperary) Regiment of Foot 1804–1816,1804,"1804 Raised 1804 as 99th Foot, renumbered as 98th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
99,,99th (Prince Regent's County of Dublin) Regiment of Foot 1816–1818,1805,"1805 Raised 1804 as 100th Foot, renumbered as 99th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [162]"
99,/wiki/99th_(Lanarkshire)_Regiment_of_Foot,99th (Lanarkshire) Regiment of Foot 1824–1874 99th (Duke of Edinburgh's) Regiment of Foot 1874–1881 [163],1824,1824 Raised 1824. [162]
100,,100th (Highland) Regiment of Foot 1761–1763 [164],1761,1761 Raised 1761. Disbanded 1763. [164]
100,,100th Regiment of Foot 1780–1784 [164],1780,"1780 Raised 1780, disbanded 1784. Also known as ""Loyal Lincolnshire Regiment"". [164]"
100,,100th (Gordon Highlanders) Regiment of Foot 1794–1798 [164],1794,"1794 Raised 1794, renumbered as 92nd (see above) in 1798. [164]"
100,/wiki/100th_Regiment_of_Foot_(Prince_Regent%27s_County_of_Dublin_Regiment),100th (Prince Regent's County of Dublin) Regiment of Foot 1805–1816,1804,"1804 Raised 1804 as 100th Foot, renumbered as 99th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
100,/wiki/New_South_Wales_Corps,100th Regiment of Foot 1816–1818,1789,"1789 Raised 1798 as New South Wales Corps. Numbered 1809 as 102nd Foot, renumbered as 100th in 1816 when existing 95th Foot became Rifle Brigade without a number. [155] Disbanded 1818. [165]"
100,/wiki/100th_(Prince_of_Wales%27s_Royal_Canadian)_Regiment_of_Foot,100th (Prince of Wales's Royal Canadian) Regiment of Foot 1858–1881,1824,1824 Raised 1858 in Canada. [164] In 1875 was deemed successor to the 100th Foot of 1805–1816. [166]
101,,101st (Highland) Regiment of Foot 1760–1763 [167],1760,"1760 Raised 1760, disbanded 1763. Also known as ""Johnstone's Highlanders"". [167]"
101,,101st Regiment of Foot 1780–1783 [167],1780,1780 Raised 1780. Disbanded 1783. [167]
101,,101st (Irish) Regiment of Foot 1794–1795,1794,1794 Raised 1794. Disbanded 1795. [167]
101,,101st (Duke of York's Irish) Regiment of Foot 1806–1816 [167],1806,"1806 Raised 1806, disbanded 1816."
101,/wiki/101st_Regiment_of_Foot_(Royal_Bengal_Fusiliers),101st Regiment of Foot (Royal Bengal Fusiliers) 1861–1881 [167],1756,"1756 Raised 1756 by the Honorable East India Company as the Bengal European Regiment. Came under Crown control in 1858 as 1st Bengal Fusiliers. Made a ""royal"" regiment and integrated into the British Army as the 101st Foot in 1861. [15] [167]"
102,,102nd (Queen's Royal Volunteers) Regiment of Foot 1760–1763 [165],1760,"1760 Raised 1760, disbanded 1763. [165]"
102,,102nd Regiment of Foot 1780–1783 [165],1780,1780 Raised 1780. Disbanded 1783. [165]
102,,102nd (Irish) Regiment of Foot 1794–1795,1793,"1793 Raised 1793 as Trench's Regiment. Numbered 1794, disbanded 1795. Also known as ""Irish Rangers"". [165]"
102,,102nd Regiment of Foot 1809–1816 [165],1789,"1789 Raised 1789 as New South Wales Corps . Numbered 1809 as 102nd Foot, renumbered as 100th (see above) in 1816 when existing 95th Foot became Rifle Brigade without a number. [155]"
102,/wiki/102nd_Regiment_of_Foot_(Royal_Madras_Fusiliers),102nd Regiment of Foot (Royal Madras Fusiliers) 1861–1881 [165],1756,"1756 Raised 1742 by the Honorable East India Company as the Madras European Regiment. Came under Crown control in 1858 as 1st Madras Fusiliers. Made a ""royal"" regiment and integrated into the British Army as the 102nd Foot in 1861. [15] [165]"
103,,103rd (Volunteer Hunters) Regiment of Foot 1761–1763 [168],1761,"1761 Raised 1761, disbanded 1763. [168]"
103,,103rd (King's Irish Infantry) Regiment of Foot 1781–1783 [168],1781,1781 Raised 1780. Disbanded 1783. [168]
103,,103rd (Loyal Bristol Volunteers) Regiment of Foot 1794–1795,1794,"1794 Raised 1794 as Loyal Bristol Regiment. Numbered 1794, disbanded 1795. [168]"
103,/wiki/103rd_Regiment_of_Foot_(1806),103rd Regiment of Foot 1809–1816 [168],1809,1809 Formed from the 9th Garrison Battalion (raised 1806). Disbanded 1816. [168]
103,/wiki/103rd_Regiment_of_Foot_(Royal_Bombay_Fusiliers),103rd Regiment of Foot (Royal Bombay Fusiliers) 1861–1881 [168],1661,"1661 Raised 1661 as the Bombay Regiment. Under the control of the Honorable East India Company from 1668. Came under Crown control in 1858 as 1st Bombay Fusiliers. Made a ""royal"" regiment and integrated into the British Army as the 103rd Foot in 1861. [15] [168]"
104,,104th (King's Volunteers) Regiment of Foot 1761–1763 [169],1761,"1761 Raised 1761, disbanded 1763. [169]"
104,,104th Regiment of Foot 1780–1783 [169],1780,1780 Raised 1780. Disbanded 1783. [169]
104,,104th (Royal Manchester Volunteers) Regiment of Foot 1794–1795,1794,"1794 Raised 1794, disbanded 1795. [169]"
104,,104th Regiment of Foot (New Brunswick Regiment) 1809–1816 [169],1811,1811 Created from New Brunswick Fencible Infantry (raised 1803). Disbanded 1817. [169]
104,/wiki/104th_Regiment_of_Foot_(Bengal_Fusiliers),104th Regiment of Foot (Bengal Fusiliers) 1861–1881 [169],1839,1839 Raised 1839 as the 2nd Bengal (European) Light Infantry. Came under Crown control in 1858 as 2nd Bengal Fusiliers. Integrated into the British Army as the 104th Foot in 1861. [15] [169]
105,/wiki/105th_Regiment_of_Foot_(Queen%27s_Own_Royal_Regiment_of_Highlanders),105th (Queen's Own Royal Highlanders) Regiment of Foot 1761–1763 [170],1761,"1761 Raised 1761, disbanded 1763. [170]"
105,/wiki/Volunteers_of_Ireland,105th (Volunteers of Ireland) Regiment of Foot 1781–1783 [170],1781,1781 Raised 1777 in North America. Brought onto British Establishment as 105th Foot in 1781/2. Disbanded 1783. [170]
105,,105th Regiment of Foot 1794–1796,1794,"1794 Raised 1794, disbanded 1796. [170]"
